web-scraper-order,web-scraper-start-url,link,link-href,name,is_eventgruppe,datetime,date,description,price,address,category,time
"1699957191-153","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				22
			
			
			
				TIEMPOLATINO - FELIZ NAVIDAD
									Freitag, 22. Dezember, 23:00
								Mascotte Club, Zürich (CH)","https://eventfrog.ch/de/p/party/latin-brasil/tiempolatino-feliz-navidad-7123583957451395399.html","TIEMPOLATINO - FELIZ NAVIDAD","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","Am Freitag 22. Dezember ist es wieder so weit: Tiempolatino lädt zur ausgelassenen Latino-Weihnachts-Party im Mascotte Club ein. Die DJ’s sorgen mit ihren heissen Rhythmen für beste Stimmung und lässt die Nacht zum Tag werden. 
Vergesst den Alltag und feiert mit uns bis in die frühen Morgenstunden. Lasst euch von Tiempolatino und seinen Beats mitreissen und genießt eine unvergessliche Nacht im Mascotte Club. Wir freuen uns auf euch!
 
 Infos rund um die Party via Whatsapp oder Anruf ➜ 076 441 99 20
 www.linktr.ee/tiempolatinozh
 
   
▬▬▬▬▬▬▬▬▬ LOUNGES ▬▬▬▬▬▬▬▬
 Geniesse einen unvergesslichen Abend in einer unserer bequemen Lounges.
 Eine exklusive Lounge bei uns kostet keine Miete, es wird bloss eine Mindestkonsumation verlangt. Es besteht die Möglichkeit, folgende Lounges zu reservieren: 
Standard Lounge CHF 500 à 10 Personen
 Standard Lounge CHF 800 à 15 Personen
 Die Preise verstehen sich exkl. Eintritt 
  
▬▬▬▬▬▬▬▬▬ STEHTISCHE ▬▬▬▬▬▬▬▬
 Ihr seid zu wenig Personen für eine Lounge, möchtet aber trotzdem euren kleinen privaten Bereich an der Fete des Jahres reservieren? 
Dann hast du neu die Möglichkeit, einen von unseren Stehtischen zu reservieren, um den sich jeweils 5 Personen bequem versammeln können. 
Stehtisch CHF 300 à 5 Personen","CHF 20.00","Mascotte Club, Theaterstrasse 10, Zürich, CH","Party / Latin & Brasil","23:00 Uhr
									
																			- 
										05:00 Uhr"
"1699957193-154","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Subset w/ Koven & 1991
									Freitag, 22. Dezember, 23:00
								MÄX, Zürich (CH)","https://eventfrog.ch/de/p/party/electro/subset-w-koven-1991-7123718068363017738.html","Subset w/ Koven & 1991","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","Subset bringt euch ein weiteres Highlight zum Jahresende!
 
 KOVEN steht für unbändige Energie und eine unvergessliche Show. Die kraftvollen Produktionen von Max, kombiniert mit Katies Live-Gesang ergeben eine einzigartige Mischung, die nicht nur Drum & Bass Heads mitreisst. Wir können es kaum erwarten bis die Briten ihr Zürich Debüt im MÄX geben.
 
 1991 Seit der Brite 2016 die Bühnen dieser Welt betrat, sind seine Tracks nicht mehr wegzudenken. Seine zahlreichen Produktionen sind Bestandteil von unzähligen DJ Sets und essentiell an jeder DnB Party.
 Ebenso überzeugend sind seine Auftritte, seine Sets sind stehts im Fluss, ohne überfüllt zu wirken.
 Wir freuen uns ihn erneut in Zürich begrüssen zu dürfen, diesemal auf der grossen Bühne.
 
 Lineup:
 • KOVEN [uk]
 • 1991 [uk]
 • Adonai [subset]
 • Arithmetic [subset]
 • Eroxy [octagon/rollback]
 • Ordered Chaos [amen bass]
 
 Drum & Bass
 ab 18 Jahren
 Vorverkauf via SeeTickets","","MÄX, Hardstrasse 219, Zürich, CH","Party / Electro","23:00 Uhr
									
																			- 
										05:30 Uhr"
"1699957196-155","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Boasty
									Freitag, 22. Dezember, 23:00
								ISC Club, Bern (CH)","https://eventfrog.ch/de/p/party/boasty-7128393188381787488.html","Boasty","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","Am Henkerbrunnen rumposaunen. Richtig gut auspowern. Endlich! Bazzassine, Soul Rebel Sound und Chris Biomasse zwirbeln die Wirbel in das Bermudadreieck – lass dich treiben. Dann, weil gemeinsam besser als einsam: regelmässigen mit Gäst*innen. Sauerstoffflasche mitbringen, die Abrissparty steigt im Unterdeck am Seegrund. Tropical-Trap-Wave-Hardcore bis die Wasserspannung zerfällt und das Meer (wieder) brennt.","","ISC Club, Neubrückstrasse 10, Bern, CH","Party","23:00 Uhr"
"1699957198-156","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Wakanda Beats
									Freitag, 22. Dezember, 23:00
								Dachstock, Reitschule, Bern (CH)","https://eventfrog.ch/de/p/party/wakanda-beats-7129753139763156131.html","Wakanda Beats","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","","","Dachstock, Reitschule, Neubrückstrasse 8, Bern, CH","Party","23:00 Uhr"
"1699957201-157","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Bass d'art
									Freitag, 22. Dezember, 23:00
								Cafete, Bern (CH)","https://eventfrog.ch/de/p/party/electro/bass-d-art-7129822239407454969.html","Bass d'art","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","Willkommen in der Backstube! Psyre eröffnet den Abend und mischt den Teig mit psychedelischen Klangzutaten, die teils aus seinem eigenen Garten stammen. Danach sticht Meister Lewin die Plätzchen aus und droppt dafür seine Techno-Förmchen mit industrieller Präzision. Zuletzt dreht Smiguel den Ofen auf Vollgas und bäckt die Spitzmädchen und -buben mit dufte Hard Techno. Von lieblich bis böse – das Weihnachtsdessert gibt’s dieses Jahr schon am 22sten.","","Cafete, Neubrückstrasse 8, Bern, CH","Party / Electro","23:00 Uhr"
"1699957203-158","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Ladies Night
									Freitag, 22. Dezember, 23:00
								Le Ciel, Bern (CH)","https://eventfrog.ch/de/p/party/ladies-night-7129828734614332020.html","Ladies Night","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","","","Le Ciel, Bollwerk 31, Bern, CH","Party","23:00 Uhr"
"1699957205-159","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Friday Night
									Freitag, 22. Dezember, 23:00
								Duo Club, Biel (CH)","https://eventfrog.ch/de/p/party/friday-night-7129836804522344522.html","Friday Night","","Freitag, 22. Dezember, 23:00","Fr., 22. Dezember 2023","","","Duo Club, Zentralstrasse, Biel, CH","Party","23:00 Uhr"
"1699957208-160","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				22
			
			
			
				All White Party
									Freitag, 22. Dezember, 22:00
								Sektor 11, Zürich (CH)","https://eventfrog.ch/de/p/party/mottoparty/all-white-party-7120374967728817012.html","All White Party","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","ALL WHITE - PRE CHRISTMAS PARTY 🇨🇭❄️
 
 After the massive success of our previous event with 3000+ attendees alongside thaalam, we’re gearing up for our grand AJS Finale Party of 2023! 🎉✨ 

 We’ve got some incredible surprises waiting to be unveiled sooner than you think🔥
 
 This all white event is strictly white attire 
 
 Our lineup features the top DJs, including France’s finest, the sensational Dancing Monkeys Soundberry, DJ NK, the electrifying DJ Bulletime and DJ Kumaran from Switzerland. 🎶🔥
 
 It’s the grand finale you won’t want to miss! Get ready to dance the night away and make unforgettable memories! 🕺💃
 
 #AJSxInthu #AJSFinale2023 #AllWhiteParty #ChristmasPreParty","CHF 15.00","Sektor 11, Siewerdstrasse 71, Zürich, CH","Party / Mottoparty","22:00 Uhr
									
																			- 
										04:00 Uhr"
"1699957210-161","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				22
			
			
			
				Kaufhouse
									Freitag, 22. Dezember, 22:00
								Kaufleuten Club, Zürich (CH)","https://eventfrog.ch/de/p/party/house-techno/kaufhouse-7125838457448943755.html","Kaufhouse","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","Yea! Ein schönes Geschenk vor Weihnachten! VALERON beehrt uns wieder! 
VALERON ist einer der bekanntesten House & Elctronica DJs im ost-europäischen Raum. Er trägt auch massgeblich, mit seinen Melodic & Organic Sunset Sessions, zum int. Erfolg des Scorpios Beach Club in Mykonos bei. 
Die KAUFHOUSE Nacht bringt die Geschichte der HOUSEmusic auf's Tanzparkett. Die Gäste dürfen sich auf wunderbare Vocal & Garage House Tracks, Disco House, knallige Acid-House Hymnen und aktuellen Deep & Melodic House freuen.
 
 YES! WE play HOUSE! 
Table Reservation:
 reservation@kaufleuten.ch
 www.kaufleuten.ch/klub
 044 225 33 22 
_________________
   
Ab 21+ Jahren","CHF 25.00","Kaufleuten Club, Pelikanstrasse 18, Zürich, CH","Party / House & Techno","22:00 Uhr
									
																			- 
										04:00 Uhr"
"1699957212-162","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Only 90s Kids Allowed
									Freitag, 22. Dezember, 22:00
								Kulturfabrik KUFA Lyss, Lyss (CH)","https://eventfrog.ch/de/p/party/only-90s-kids-allowed-7126168530685242910.html","Only 90s Kids Allowed","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","Du fülst dich mittlerwiele etwas fehl am Platz an Teenie-Parties, für die Oldies-Night reicht es aber noch grad nicht? Dann probier’s mit «Only 90s kids allowed!». Die neue Party in der KUFA für Party-Poeple mit Jahrgang 90 bis 99. Die DJs DFF sorgen für den richtigen Sound. Dein Alter geteilt durch zwei bestimmt den Eintritts-Preis. Tanze den Club leer zu den Hits deiner Kindheit und Jugend, für die du damals eigentlich noch viel zu jung warst. I tell you what I want, what I really really want: Deine Dancemoves an der «Onyl 90s kids allowed!» Für diese Party gibt es keine Tickets im Vorverauf. An der Abendkasse gilt: «First come, first served.»","","Kulturfabrik KUFA Lyss, Werdtstrasse 17, Lyss, CH","Party","22:00 Uhr"
"1699957215-163","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				22
			
			
			
				Barock Club Basel 16+ Club Party mixed Musik
									Freitag, 22. Dezember, 22:00
								Barock Club Bar Lounge, Basel (CH)","https://eventfrog.ch/de/p/party/charts-open-format/barock-club-basel-16-club-party-mixed-musik-7127288891065696752.html","Barock Club Basel 16+ Club Party mixed Musik","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","Club Party 
mixed Music 
Geniesst die beste Musk im schönen Ambiente, geniesst die Lichtshow und die günstigen Preis an der Bar. Auch der Eintrittspreis ist so tief wie möglich gehalten. 
Unsere DJs sind überzeugend und motiviert Euch die beste Nacht zu bieten.  
Der Barock Club bietet stressfreie Partys. Bringt Eure Freunde und Kollegen mit. Sichert Euch eine Lounge (200 CHF INKL. Fl. Spirituose und Mischgetränk) 
Dieses Events im Barock Club ist für Gäste ab 16 Jahre  
Jüngere Gäste haben keinen Zutritt, auch nicht in Bgleitung einer älteren Person. 
Ausweiskontrolle am Eingang - Einlass NUR mit Ausweis oder anderem Dokument im ORIGINAL. Ersichtlich MUSS sein: Foto, Name, + Geb. Datum. Fotos vom Ausweis sind nicht gültig. 
Unsere DJs sind stets parat und geben immer das Beste, um Euch musikalisch und stimmungstechnisch einen abgefahrenen geilen und erfolgreichen Clubabend zu bieten. Die Hütte ist am kochen - das versprechen wir Euch. Unser Personal ist motiviert und unsere Preise sind echt günstig.  
Tickets gibt es auch, wie immer, direkt im Club an der Abendkasse. 
Euros werden aktzeptiert 
Die Abgabe der Garderobe ist obligatorisch: Taschen und Jacken werden abgegeben. 
Eigene, mitgebrachte Getränke dürfen im Club nicht konsumiert ...
								
									 mehr anzeigen
								
							
							
																	  
Club Party 
mixed Music 
Geniesst die beste Musk im schönen Ambiente, geniesst die Lichtshow und die günstigen Preis an der Bar. Auch der Eintrittspreis ist so tief wie möglich gehalten. 
Unsere DJs sind überzeugend und motiviert Euch die beste Nacht zu bieten.  
Der Barock Club bietet stressfreie Partys. Bringt Eure Freunde und Kollegen mit. Sichert Euch eine Lounge (200 CHF INKL. Fl. Spirituose und Mischgetränk) 
Dieses Events im Barock Club ist für Gäste ab 16 Jahre  
Jüngere Gäste haben keinen Zutritt, auch nicht in Bgleitung einer älteren Person. 
Ausweiskontrolle am Eingang - Einlass NUR mit Ausweis oder anderem Dokument im ORIGINAL. Ersichtlich MUSS sein: Foto, Name, + Geb. Datum. Fotos vom Ausweis sind nicht gültig. 
Unsere DJs sind stets parat und geben immer das Beste, um Euch musikalisch und stimmungstechnisch einen abgefahrenen geilen und erfolgreichen Clubabend zu bieten. Die Hütte ist am kochen - das versprechen wir Euch. Unser Personal ist motiviert und unsere Preise sind echt günstig.  
Tickets gibt es auch, wie immer, direkt im Club an der Abendkasse. 
Euros werden aktzeptiert 
Die Abgabe der Garderobe ist obligatorisch: Taschen und Jacken werden abgegeben. 
Eigene, mitgebrachte Getränke dürfen im Club nicht konsumiert werden. Illegale Substanzen werden im Club nicht aktzeptiert. Securitypersonal kontrolliert und verwarnt. Wer gegen die Barock Verhaltensweisen arbeitet und sich nicht an die Clubregeln hält, muss mit einem Clubverweis rechnen. 
 
									
										 weniger anzeigen","CHF 8.00","Barock Club Bar Lounge, Freie Strasse 52, Basel, CH","Party / Charts & Open Format","22:00 Uhr
									
																			- 
										04:00 Uhr"
"1699957217-164","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Bravo Hits - The one and only
									Freitag, 22. Dezember, 22:00
								Viertel Klub, Basel (CH)","https://eventfrog.ch/de/p/party/bravo-hits-the-one-and-only-7128069723464348592.html","Bravo Hits - The one and only","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","Es weihnachte schon schwer, die Festtage sind nach. Vor den ganzen Familien-Feierlichkeiten ist die perfekte Zeit für die letzte Ausgabe von ""Bravohits - the one and only"" des Jahres 2023. Auch zum Jahresabschluss wird an Altbewährtem festgehalten, gehört die Kultveranstaltung doch seit Jahren monatlich zum beliebten, fixen Inventar des Viertel _Klub Programms. Das eingespielte Team um Disco Dave, Hensen & Yansen und Cabo Soul Soundsystem sorgt auch im März für die gewohnt passende Musik. Da trifft DJ Bobo auf die Spice Girls und Scooter gibt sich ein Stelldichein mit Eminem. Ausgelassene Hype-Stimmung garantiert!","","Viertel Klub, Münchensteinerstrasse 81, Basel, CH","Party","22:00 Uhr"
"1699957219-165","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Eldorado Christmas
									Freitag, 22. Dezember, 22:00
								Bierhübeli, Bern (CH)","https://eventfrog.ch/de/p/party/hip-hop-rap/eldorado-christmas-7128400641714534352.html","Eldorado Christmas","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","Das halbheilige Eldorado-Weihnachtsfest! Alles kann, nichts muss. Hip Hop Extravaganza, sozusagen.","","Bierhübeli, Neubrückstrasse 43, Bern, CH","Party / Hip-Hop & Rap","22:00 Uhr"
"1699957222-166","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				HSLU Winterfest
									Freitag, 22. Dezember, 22:00
								Schüür, Luzern (CH)","https://eventfrog.ch/de/p/party/pop-rock/hslu-winterfest-7129790871172515870.html","HSLU Winterfest","","Freitag, 22. Dezember, 22:00","Fr., 22. Dezember 2023","Das HSLU-Winterfest steht an! Zum Ende des Semesters stossen wir gemeinsam im Konzerthaus Schüür in Luzern an. Tickets gibt es im Vorverkauf oder natürlich an der Abendkasse! Weitere Infos folgen...","","Schüür, Tribschenstrasse 1, Luzern, CH","Party / Pop & Rock","22:00 Uhr"
"1699957224-167","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Tickets
							
					
		

						
				Dez
				22
			
			
			
				Fiesta Bachata
									Freitag, 22. Dezember, 21:30
								Club Silbando, Zürich (CH)","https://eventfrog.ch/de/p/party/latin-brasil/fiesta-bachata-7108849313023757950.html","Fiesta Bachata","","Freitag, 22. Dezember, 21:30","Fr., 22. Dezember 2023","Fiesta Bachata - an jedem 4. Freitag des Monates im Club Silbando! 
Von 20.30 - 21.30 Uhr findet ein Bachata Workshop statt mit Gina & Ovidu Link auf Workshop Vorverkauf 
Ab 21.30 Uhr Bachata-Party mit unserem resident Dj Ñoño! 
Wir freuen uns auf euch
 Euer Fiesta Pasión Team","CHF 15.00","Club Silbando, Förrlibuckstrasse 62, Zürich, CH","Party / Latin & Brasil","21:30 Uhr
									
																			- 
										02:00 Uhr"
"1699957226-168","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=50&rubrics=914","Dez
				22
			
			
			
				Thirtylicious, Dj MiB
									Freitag, 22. Dezember, 21:30
								Salzhaus, Winterthur (CH)","https://eventfrog.ch/de/p/party/thirtylicious-dj-mib-7125242926188137327.html","Thirtylicious, Dj MiB","","Freitag, 22. Dezember, 21:30","Fr., 22. Dezember 2023","<p>Thirtylicious - Tanzen ab 30 im Salzhaus.</p>

<p>Die Thirtylicious lädt seit über 20 Jahren zum Tanz. Das Team der DJs, die leidenschaftlich hinter den Plattentellern stehen, sorgt für die passende Musik. Gespielt werden Lieblingshits von der guten alten Zeit bis heute – hauptsache tanzbar!</p>

<p>Auf die Früheintreffenden wartet ein offeriertes Cüpli.🥂</p>","","Salzhaus, Untere Vogelsangstrasse 6, Winterthur, CH","Party","21:30 Uhr"
